m/z,I,S/N,em,dbe,error,C,H,Class
307.20448,3127772,21.5,307.2045462,0,6.62E-05,16,32,O3Cl1
311.142,46287720,352.4,311.1419459,5,5.41E-05,17,24,O3Cl1
313.15766,2730044,18.4,313.157596,4,6.40E-05,17,26,O3Cl1
315.17329,1216342,6.8,315.173246,3,4.40E-05,17,28,O3Cl1
317.18896,10545658,77.5,317.1888961,2,6.39E-05,17,30,O3Cl1
319.20463,3704552,25.6,319.2045462,1,8.38E-05,17,32,O3Cl1
321.22015,1841891,11.5,321.2201962,0,4.62E-05,17,34,O3Cl1
323.14183,1383392,8,323.1419459,6,0.000115913,18,24,O3Cl1
325.15768,1695737,10.3,325.157596,5,8.40E-05,18,26,O3Cl1
327.17334,3737891,25.7,327.173246,4,9.40E-05,18,28,O3Cl1
329.18891,7972449,57,329.1888961,3,1.39E-05,18,30,O3Cl1
331.20459,63608240,471.8,331.2045462,2,4.38E-05,18,32,O3Cl1
333.22024,65230616,483.9,333.2201962,1,4.38E-05,18,34,O3Cl1
335.14186,1215611,6.6,335.1419459,7,8.59E-05,19,24,O3Cl1
335.23591,5123213,35.4,335.2358463,0,6.37E-05,18,36,O3Cl1
337.15721,1173763,6.3,337.157596,6,0.000385977,19,26,O3Cl1
339.17338,1825948,11.1,339.173246,5,0.000133959,19,28,O3Cl1
341.18897,5318468,36.9,341.1888961,4,7.39E-05,19,30,O3Cl1
347.23583,2560662,16.3,347.2358463,1,1.63E-05,19,36,O3Cl1
351.17309,1218251,6.4,351.173246,6,0.000156041,20,28,O3Cl1
353.1889,2447939,15.3,353.1888961,5,3.89E-06,20,30,O3Cl1
355.20461,3590980,23.6,355.2045462,4,6.38E-05,20,32,O3Cl1
357.12651,1188791,6.2,357.1262958,10,0.000214152,21,22,O3Cl1
359.14175,1208650,6.3,359.1419459,9,0.000195913,21,24,O3Cl1
359.2358,1855843,10.9,359.2358463,2,4.63E-05,20,36,O3Cl1
361.25156,4074111,26.8,361.2514964,1,6.36E-05,20,38,O3Cl1
363.26735,1210274,6.2,363.2671464,0,0.000203572,20,40,O3Cl1
367.20467,1856993,10.8,367.2045462,5,0.00012383,21,32,O3Cl1
369.2201,2641301,16.4,369.2201962,4,9.62E-05,21,34,O3Cl1
371.14198,1316658,6.9,371.1419459,10,3.41E-05,22,24,O3Cl1
375.2671,1528517,8.4,375.2671464,1,4.64E-05,21,40,O3Cl1
377.18874,1487082,8.1,377.1888961,7,0.000156106,22,30,O3Cl1
377.28292,1424645,7.6,377.2827965,0,0.000123508,21,42,O3Cl1
381.22011,1874666,10.7,381.2201962,5,8.62E-05,22,34,O3Cl1
383.23603,3231913,20.1,383.2358463,4,0.000183701,22,36,O3Cl1
387.17362,1252104,6.3,387.173246,9,0.000373959,23,28,O3Cl1
389.28292,1318234,6.7,389.2827965,1,0.000123508,22,42,O3Cl1
393.22039,1697060,9.3,393.2201962,6,0.000193765,23,34,O3Cl1
395.23621,1908175,10.7,395.2358463,5,0.000363701,23,36,O3Cl1
397.25166,3432946,21,397.2514964,4,0.000163637,23,38,O3Cl1
403.29877,1764403,9.7,403.2984466,1,0.000323443,23,44,O3Cl1
409.25153,2080799,11.7,409.2514964,5,3.36E-05,24,38,O3Cl1
411.26701,3434771,20.8,411.2671464,4,0.000136428,24,40,O3Cl1
417.31439,1507405,7.8,417.3140966,1,0.000293379,24,46,O3Cl1
419.32982,1685803,8.9,419.3297467,0,7.33E-05,24,48,O3Cl1
423.26719,2237505,12.6,423.2671464,5,4.36E-05,25,40,O3Cl1
433.34539,1617183,8.4,433.3453967,0,6.75E-06,25,50,O3Cl1
445.34528,1716280,8.8,445.3453967,1,0.00011675,26,50,O3Cl1
529.43852,1391147,6.1,529.4392971,1,0.000777136,32,62,O3Cl1
565.43941,17178260,98.5,565.4392971,4,0.000112864,35,62,O3Cl1
591.4557,1874560,8.6,591.4549472,5,0.000752799,37,64,O3Cl1
655.39144,1578339,6.8,655.3923469,15,0.000906943,43,56,O3Cl1
735.45477,7254620,39,735.4549472,17,0.000177201,49,64,O3Cl1
242.17617,1768879,12,242.1761672,2,2.78E-06,13,24,O3N1
250.14489,11396713,90.2,250.1448671,5,2.29E-05,14,20,O3N1
256.1919,1724162,11.4,256.1918173,2,8.27E-05,14,26,O3N1
276.16056,1756253,11.4,276.1605172,6,4.28E-05,16,22,O3N1
320.22315,3475046,23.9,320.2231174,5,3.26E-05,19,30,O3N1
332.1294,1291603,7.2,332.129217,13,0.000182977,21,18,O3N1
386.17632,1546221,8.4,386.1761672,14,0.000152783,25,24,O3N1
592.56786,1604418,7.1,592.5674188,2,0.000441173,38,74,O3N1
594.58269,3035805,15.3,594.5830689,1,0.000378891,38,76,O3N1
596.59814,2088176,9.8,596.598719,0,0.000578956,38,78,O3N1
608.59894,1620758,7.1,608.598719,1,0.000221044,39,78,O3N1
610.61468,1836072,8.4,610.614369,0,0.00031098,39,80,O3N1
636.63071,1802544,8.1,636.6300191,1,0.000690916,41,82,O3N1
638.64634,2085860,9.7,638.6456691,0,0.000670851,41,84,O3N1
646.61361,1740815,7.8,646.614369,3,0.00075902,42,80,O3N1
648.62986,1797942,8.1,648.6300191,2,0.000159084,42,82,O3N1
650.64588,3241437,16.4,650.6456691,1,0.000210851,42,84,O3N1
652.66108,3486595,17.8,652.6613192,0,0.000239213,42,86,O3N1
660.62939,1751060,7.8,660.6300191,3,0.000629084,43,82,O3N1
662.64495,2687932,13.1,662.6456691,2,0.000719149,43,84,O3N1
664.66158,3585127,18.3,664.6613192,1,0.000260787,43,86,O3N1
666.67686,4417300,23,666.6769693,0,0.000109278,43,88,O3N1
678.6772,1943397,8.9,678.6769693,1,0.000230722,44,88,O3N1
680.69205,2888750,14.3,680.6926193,0,0.000569342,44,90,O3N1
692.69293,1697576,7.4,692.6926193,1,0.000310658,45,90,O3N1
702.67598,1478526,6.2,702.6769693,3,0.000989278,46,88,O3N1
708.72329,1579037,6.7,708.7239195,0,0.000629471,46,94,O3N1
720.72353,1568280,6.7,720.7239195,1,0.000389471,47,94,O3N1
730.70849,1737933,7.6,730.7082694,3,0.000220594,48,92,O3N1
734.73971,1498403,6.3,734.7395695,1,0.000140465,48,96,O3N1
748.75561,1596364,6.9,748.7552196,1,0.0003904,49,98,O3N1
758.74027,1661013,7.3,758.7395695,3,0.000700465,50,96,O3N1
778.80225,1441776,6.1,778.8021698,0,8.02E-05,51,104,O3N1
790.80177,1491442,6.4,790.8021698,1,0.000399793,52,104,O3N1
236.10545,1531986,10.2,236.1058948,1,0.000444756,10,19,O3N1Cl1
250.12155,1219040,7.4,250.1215448,1,5.18E-06,11,21,O3N1Cl1
264.13798,1832429,12.2,264.1371949,1,0.000785115,12,23,O3N1Cl1
278.1529,2276155,15.5,278.1528449,1,5.51E-05,13,25,O3N1Cl1
294.18417,1696181,10.7,294.1841451,0,2.49E-05,14,29,O3N1Cl1
344.19984,1341146,7.4,344.1997951,3,4.49E-05,18,31,O3N1Cl1
352.07464,1317675,7.2,352.0745946,13,4.54E-05,20,15,O3N1Cl1
366.09044,1187371,6.1,366.0902447,13,0.000195309,21,17,O3N1Cl1
380.10573,1504171,8.1,380.1058948,13,0.000164756,22,19,O3N1Cl1
384.13734,1380266,7.2,384.1371949,11,0.000145116,22,23,O3N1Cl1
450.1843,1275951,6,450.1841451,13,0.000154922,27,29,O3N1Cl1
512.38665,1654300,7.8,512.3875959,3,0.000945915,30,55,O3N1Cl1
554.43369,1903963,9.1,554.4345461,3,0.000856108,33,61,O3N1Cl1
564.4183,1513916,6.7,564.418896,5,0.000596044,34,59,O3N1Cl1
574.49718,2769893,14,574.4971464,0,3.36E-05,34,69,O3N1Cl1
602.52936,3954595,20.6,602.5284465,0,0.000913505,36,73,O3N1Cl1
742.49651,1458270,6,742.4971464,14,0.000636366,48,69,O3N1Cl1
201.1132,2510694,19.1,201.1132326,2,3.26E-05,10,17,O4
205.05052,1111392,7,205.0506323,7,0.00011235,11,9,O4
215.12885,1690326,11.8,215.1288827,2,3.27E-05,11,19,O4
217.14434,1190444,7.5,217.1445327,1,0.000192736,11,21,O4
221.08195,2185928,15.9,221.0819325,6,1.75E-05,12,13,O4
229.14445,1160584,7.2,229.1445327,2,8.27E-05,12,21,O4
233.0819,1155468,7.1,233.0819325,7,3.25E-05,13,13,O4
235.09752,1100433,6.6,235.0975825,6,6.25E-05,13,15,O4
239.12892,4468360,34.4,239.1288827,4,3.73E-05,13,19,O4
241.14463,1251636,7.8,241.1445327,3,9.73E-05,13,21,O4
243.16011,1119826,6.7,243.1601828,2,7.28E-05,13,23,O4
253.14456,2202704,15.4,253.1445327,4,2.73E-05,14,21,O4
271.19152,1176329,6.9,271.1914829,2,3.71E-05,15,27,O4
277.14457,2244109,15.3,277.1445327,6,3.73E-05,16,21,O4
285.20718,1702001,10.9,285.207133,2,4.70E-05,16,29,O4
287.22284,3829117,27.5,287.2227831,1,5.69E-05,16,31,O4
291.16011,1124832,6.3,291.1601828,6,7.28E-05,17,23,O4
293.17587,16933958,129.4,293.1758329,5,3.71E-05,17,25,O4
299.22286,1586245,9.8,299.2227831,2,7.69E-05,17,31,O4
301.23851,3476623,24.3,301.2384331,1,7.69E-05,17,33,O4
307.19146,1126746,6.2,307.1914829,5,2.29E-05,18,27,O4
309.20719,3092900,21.2,309.207133,4,5.70E-05,18,29,O4
311.22284,5732721,41.5,311.2227831,3,5.69E-05,18,31,O4
313.2385,28681284,216.2,313.2384331,2,6.69E-05,18,33,O4
315.25408,14698783,109.6,315.2540832,1,3.19E-06,18,35,O4
321.20729,1904098,12,321.207133,5,0.000157006,19,29,O4
323.22283,1219051,6.7,323.2227831,4,4.69E-05,19,31,O4
325.23834,1267460,7.1,325.2384331,3,9.31E-05,19,33,O4
327.25407,2540847,16.7,327.2540832,2,1.32E-05,19,35,O4
329.26965,2770926,18.2,329.2697333,1,8.33E-05,19,37,O4
335.03429,11442279,82.9,335.0349823,19,0.000692285,22,7,O4
339.25409,1842860,11.2,339.2540832,3,6.81E-06,20,35,O4
341.26929,1281429,7,341.2697333,2,0.000443251,20,37,O4
343.28532,1908750,11.6,343.2853833,1,6.33E-05,20,39,O4
347.03425,2071142,12.7,347.0349823,20,0.000732285,23,7,O4
349.04984,9110597,63.6,349.0506323,19,0.00079235,23,9,O4
355.28534,1333849,7.2,355.2853833,2,4.33E-05,21,39,O4
357.30104,1685860,9.7,357.3010334,1,6.62E-06,21,41,O4
361.04978,3533385,23,361.0506323,20,0.00085235,24,9,O4
363.06547,14574187,101,363.0662824,19,0.000812414,24,11,O4
363.16059,3343749,21.4,363.1601828,12,0.000407199,23,23,O4
369.30091,1825324,10.6,369.3010334,2,0.00012338,22,41,O4
371.31687,2316644,13.9,371.3166834,1,0.000186555,22,43,O4
373.04979,1644751,9.2,373.0506323,21,0.00084235,25,9,O4
375.06565,3953548,25.4,375.0662824,20,0.000632414,25,11,O4
377.08117,14545355,99.7,377.0819325,19,0.000762478,25,13,O4
383.3163,1411264,7.4,383.3166834,2,0.000383445,23,43,O4
385.33248,1492350,8,385.3323335,1,0.000146491,23,45,O4
387.06543,2014697,11.5,387.0662824,21,0.000852414,26,11,O4
389.08125,9648930,63.9,389.0819325,20,0.000682478,26,13,O4
391.09682,64516440,440.4,391.0975825,19,0.000762543,26,15,O4
397.33214,1557512,8.3,397.3323335,2,0.000193509,24,45,O4
399.34793,1360421,6.9,399.3479836,1,5.36E-05,24,47,O4
401.08126,2343664,13.6,401.0819325,21,0.000672479,27,13,O4
403.0969,4043775,25.2,403.0975825,20,0.000682543,27,15,O4
405.11236,15228935,100.4,405.1132326,19,0.000872607,27,17,O4
405.30085,1235767,6,405.3010334,5,0.00018338,25,41,O4
411.3481,2631207,15.4,411.3479836,2,0.000116427,25,47,O4
413.36376,1968661,10.9,413.3636336,1,0.000126362,25,49,O4
415.09679,9406906,60.6,415.0975825,21,0.000792543,28,15,O4
417.11244,43215772,286.6,417.1132326,20,0.000792607,28,17,O4
419.12808,66817404,444.3,419.1288827,19,0.000802672,28,19,O4
419.31648,1727656,9.2,419.3166834,5,0.000203445,26,43,O4
425.36347,2476834,14.1,425.3636336,2,0.000163638,26,49,O4
427.37933,2642668,15.2,427.3792837,1,4.63E-05,26,51,O4
429.11261,2033267,11.1,429.1132326,21,0.000622607,29,17,O4
431.12818,2554421,14.6,431.1288827,20,0.000702672,29,19,O4
433.14381,12909043,83.2,433.1445327,19,0.000722736,29,21,O4
433.33243,1303581,6.3,433.3323335,5,9.65E-05,27,45,O4
437.08158,1348176,6.5,437.0819325,24,0.000352479,30,13,O4
437.36338,1293965,6.2,437.3636336,3,0.000253638,27,49,O4
439.37954,1891905,10.1,439.3792837,2,0.000256298,27,51,O4
441.39494,2679793,15.3,441.3949338,1,6.23E-06,27,53,O4
443.12809,1897314,10.1,443.1288827,21,0.000792672,30,19,O4
445.144,3049741,17.5,445.1445327,20,0.000532736,30,21,O4
447.15937,18294198,116.4,447.1601828,19,0.000812801,30,23,O4
447.34786,1508957,7.5,447.3479836,5,0.000123573,28,47,O4
451.09681,1733357,8.9,451.0975825,24,0.000772543,31,15,O4
453.39512,2134218,11.5,453.3949338,2,0.000186234,28,53,O4
455.41051,2878570,16.4,455.4105838,1,7.38E-05,28,55,O4
459.15942,4031854,23.6,459.1601828,20,0.000762801,31,23,O4
461.17502,14911755,93.4,461.1758329,19,0.000812865,31,25,O4
467.4105,2301445,12.5,467.4105838,2,8.38E-05,29,55,O4
469.33257,1516685,7.3,469.3323335,8,0.000236491,30,45,O4
469.42609,3879328,22.3,469.4262339,1,0.000143895,29,57,O4
471.1592,1609985,7.9,471.1601828,21,0.000982801,32,23,O4
473.17517,3287709,18.6,473.1758329,20,0.000662865,32,25,O4
475.1907,14941240,92.4,475.1914829,19,0.000782929,32,27,O4
475.37918,1837918,9.4,475.3792837,5,0.000103702,30,51,O4
481.14386,1401335,6.5,481.1445327,23,0.000672736,33,21,O4
481.42621,2382897,12.6,481.4262339,2,2.39E-05,30,57,O4
483.44194,4865741,28.2,483.441884,1,5.60E-05,30,59,O4
485.36394,1317205,6,485.3636336,7,0.000306362,31,49,O4
489.20637,12291944,74.6,489.207133,19,0.000762994,33,29,O4
495.44209,2504295,13.2,495.441884,2,0.00020604,31,59,O4
497.45737,5130246,29.4,497.457534,1,0.000164024,31,61,O4
501.20633,3388683,18.7,501.207133,20,0.000802994,34,29,O4
503.22203,12212908,73.1,503.2227831,19,0.000753058,34,31,O4
503.41034,1553363,7.3,503.4105838,5,0.000243831,32,55,O4
509.45776,4246457,23.6,509.457534,2,0.000225976,32,61,O4
511.47314,7607645,44.1,511.4731841,1,4.41E-05,32,63,O4
513.20628,1359815,6,513.207133,21,0.000852994,35,29,O4
515.22206,3149933,16.9,515.2227831,20,0.000723058,35,31,O4
517.23772,10659348,62.6,517.2384331,19,0.000713123,35,33,O4
517.4264,1837371,8.9,517.4262339,5,0.000166105,33,57,O4
523.4733,3713335,20.3,523.4731841,2,0.000115911,33,63,O4
525.489,5155554,28.8,525.4888342,1,0.000165847,33,65,O4
529.23761,3535361,19,529.2384331,20,0.000823123,36,33,O4
531.25337,10193328,59,531.2540832,19,0.000713187,36,35,O4
537.48889,8438511,48.5,537.4888342,2,5.58E-05,34,65,O4
539.50435,11833508,68.9,539.5044842,1,0.000134217,34,67,O4
543.25332,3648469,19.4,543.2540832,20,0.000763187,37,35,O4
545.26891,8939917,50.9,545.2697333,19,0.000823251,37,37,O4
545.45754,2126262,10.4,545.457534,5,5.98E-06,35,61,O4
551.22203,1870496,8.9,551.2227831,23,0.000753058,38,31,O4
551.50442,4537566,24.7,551.5044842,2,6.42E-05,35,67,O4
553.52026,5705877,31.6,553.5201343,1,0.000125718,35,69,O4
557.269,3390401,17.7,557.2697333,20,0.000733251,38,37,O4
559.28458,7477620,41.6,559.2853833,19,0.000803316,38,39,O4
561.48868,2009932,9.6,561.4888342,4,0.000154153,36,65,O4
563.50435,4712698,25.4,563.5044842,3,0.000134217,36,67,O4
565.52012,8420005,47.2,565.5201343,2,1.43E-05,36,69,O4
567.53575,8586316,48.1,567.5357843,1,3.43E-05,36,71,O4
569.17499,1493922,6.5,569.1758329,28,0.000842865,40,25,O4
569.26938,1783478,8.2,569.2697333,21,0.000353251,39,37,O4
571.28458,2701654,13.6,571.2853833,20,0.000803316,39,39,O4
573.30029,5511411,30.1,573.3010334,19,0.00074338,39,41,O4
579.25325,2673561,13.3,579.2540832,23,0.000833187,40,35,O4
579.53532,3769808,19.6,579.5357843,2,0.000464346,37,71,O4
581.55129,5212504,28,581.5514344,1,0.000144411,37,73,O4
587.31586,5331862,28.6,587.3166834,19,0.000823445,40,43,O4
591.25347,1996380,9.3,591.2540832,24,0.000613187,41,35,O4
593.55129,3283949,16.8,593.5514344,2,0.000144411,38,73,O4
595.56703,5079364,27.1,595.5670845,1,5.45E-05,38,75,O4
599.31634,2139052,10.1,599.3166834,20,0.000343445,41,43,O4
601.33169,4653291,24.6,601.3323335,19,0.000643509,41,45,O4
607.28489,1503071,6.4,607.2853833,23,0.000493316,42,39,O4
607.56726,4039815,21.1,607.5670845,2,0.000175525,39,75,O4
609.58275,5865885,31.6,609.5827345,1,1.55E-05,39,77,O4
613.3319,1888649,8.7,613.3323335,20,0.000433509,42,45,O4
615.34722,2573444,12.6,615.3479836,19,0.000763573,42,47,O4
621.58296,3419994,17.5,621.5827345,2,0.000225461,40,77,O4
623.59841,4878389,25.8,623.5983846,1,2.54E-05,40,79,O4
627.34761,1766331,7.9,627.3479836,20,0.000373573,43,47,O4
629.36336,2624645,12.9,629.3636336,19,0.000273638,43,49,O4
635.5978,3082195,15.5,635.5983846,2,0.000584604,41,79,O4
637.61398,3567497,18.3,637.6140347,1,5.47E-05,41,81,O4
647.59773,1616097,7,647.5983846,3,0.000654604,42,79,O4
649.61375,2290568,10.9,649.6140347,2,0.000284668,42,81,O4
651.62949,3930158,20.3,651.6296847,1,0.000194733,42,83,O4
663.62938,2449424,11.8,663.6296847,2,0.000304733,43,83,O4
665.64558,3769531,19.3,665.6453348,1,0.000245203,43,85,O4
677.64536,3385088,17.1,677.6453348,2,2.52E-05,44,85,O4
679.6616,2846151,14,679.6609849,1,0.000615139,44,87,O4
691.66164,2237111,10.5,691.6609849,2,0.000655139,45,87,O4
693.67673,2540436,12.2,693.6766349,1,9.51E-05,45,89,O4
703.66102,1930732,8.7,703.6609849,3,3.51E-05,46,87,O4
705.67684,1485772,6.2,705.6766349,2,0.000205074,46,89,O4
711.44255,1540167,6.5,711.441884,20,0.00066604,49,59,O4
719.69183,2075311,9.6,719.692285,2,0.00045499,47,91,O4
721.70783,2179708,10.1,721.7079351,1,0.000105055,47,93,O4
723.62922,1526586,6.4,723.6296847,7,0.000464733,48,83,O4
733.70723,1817038,8.1,733.7079351,2,0.000705055,48,93,O4
735.72334,1913458,8.6,735.7235851,1,0.000245119,48,95,O4
747.72385,2092950,9.8,747.7235851,2,0.000264881,49,95,O4
233.0586,1193250,7.4,233.0586102,3,1.02E-05,10,14,O4Cl1
235.07433,2063623,14.6,235.0742603,2,6.97E-05,10,16,O4Cl1
237.08997,2078598,14.6,237.0899103,1,5.97E-05,10,18,O4Cl1
239.10565,2118078,15,239.1055604,0,8.96E-05,10,20,O4Cl1
245.05857,1610927,10.7,245.0586102,4,4.02E-05,11,14,O4Cl1
247.07431,2174634,15.2,247.0742603,3,4.97E-05,11,16,O4Cl1
251.10561,1451737,9.3,251.1055604,1,4.96E-05,11,20,O4Cl1
253.12133,1212488,7.3,253.1212105,0,0.000119532,11,22,O4Cl1
255.04302,2508662,17.8,255.0429601,6,5.99E-05,12,12,O4Cl1
261.08991,1075476,6.1,261.0899103,3,3.39E-07,12,18,O4Cl1
263.10557,1525076,9.7,263.1055604,2,9.60E-06,12,20,O4Cl1
269.05866,2734513,19.3,269.0586102,6,4.98E-05,13,14,O4Cl1
275.10555,2424474,16.7,275.1055604,3,1.04E-05,13,20,O4Cl1
279.04307,1105937,6.2,279.0429601,8,0.000109854,14,12,O4Cl1
283.07427,1930212,12.7,283.0742603,6,9.72E-06,14,16,O4Cl1
289.12124,2952812,20.6,289.1212105,3,2.95E-05,14,22,O4Cl1
291.13687,1274973,7.4,291.1368605,2,9.47E-06,14,24,O4Cl1
295.16823,1889056,12.2,295.1681607,0,6.93E-05,14,28,O4Cl1
297.08991,2139627,14.1,297.0899103,6,3.39E-07,15,18,O4Cl1
303.13695,2948939,20.3,303.1368605,3,8.95E-05,15,24,O4Cl1
305.15241,1125777,6.2,305.1525106,2,0.000100597,15,26,O4Cl1
309.09015,1165208,6.5,309.0899103,7,0.00023966,16,18,O4Cl1
311.1055,1916901,12.2,311.1055604,6,6.04E-05,16,20,O4Cl1
315.13669,1295762,7.4,315.1368605,4,0.000170533,16,24,O4Cl1
317.15252,1176310,6.5,317.1525106,3,9.40E-06,16,26,O4Cl1
319.16767,1214436,6.8,319.1681607,2,0.000490661,16,28,O4Cl1
321.18393,3405279,23.4,321.1838107,1,0.000119274,16,30,O4Cl1
323.10577,1562715,9.3,323.1055604,7,0.000209596,17,20,O4Cl1
323.19949,8284392,59.9,323.1994608,0,2.92E-05,16,32,O4Cl1
325.12133,2484724,16.3,325.1212105,6,0.000119532,17,22,O4Cl1
327.13686,10531101,76.8,327.1368605,5,5.33E-07,17,24,O4Cl1
329.15258,34927708,258,329.1525106,4,6.94E-05,17,26,O4Cl1
331.16812,1629867,9.7,331.1681607,3,4.07E-05,17,28,O4Cl1
333.18376,1869840,11.5,333.1838107,2,5.07E-05,17,30,O4Cl1
335.19957,2162310,13.6,335.1994608,1,0.00010921,17,32,O4Cl1
337.2153,2291471,14.5,337.2151109,0,0.000189145,17,34,O4Cl1
339.13688,2131604,13.3,339.1368605,6,1.95E-05,18,24,O4Cl1
343.16812,4936436,33.7,343.1681607,4,4.07E-05,18,28,O4Cl1
345.18394,9684154,68.4,345.1838107,3,0.000129274,18,30,O4Cl1
347.19954,17459854,125.3,347.1994608,2,7.92E-05,18,32,O4Cl1
349.2152,76088432,548.7,349.2151109,1,8.91E-05,18,34,O4Cl1
351.23081,54732376,394,351.2307609,0,4.91E-05,18,36,O4Cl1
353.1524,2387513,14.9,353.1525106,6,0.000110597,19,26,O4Cl1
357.18387,2552646,15.9,357.1838107,4,5.93E-05,19,30,O4Cl1
359.19956,5982810,40.5,359.1994608,3,9.92E-05,19,32,O4Cl1
361.21482,1883765,11.1,361.2151109,2,0.000290855,19,34,O4Cl1
363.2307,2982809,18.8,363.2307609,1,6.09E-05,19,36,O4Cl1
365.24636,6914754,46.7,365.246411,0,5.10E-05,19,38,O4Cl1
367.1682,2164951,13,367.1681607,6,3.93E-05,20,28,O4Cl1
373.21528,1796222,10.3,373.2151109,3,0.000169145,20,34,O4Cl1
375.23073,2046779,12,375.2307609,2,3.09E-05,20,36,O4Cl1
377.24651,3005434,18.7,377.246411,1,9.90E-05,20,38,O4Cl1
379.26206,1951290,11.2,379.262061,0,1.05E-06,20,40,O4Cl1
381.18387,2416991,14.4,381.1838107,6,5.93E-05,21,30,O4Cl1
391.2622,2761605,16.6,391.262061,1,0.000138952,21,40,O4Cl1
393.18408,1304730,6.6,393.1838107,7,0.000269274,22,30,O4Cl1
393.27763,5132212,32.9,393.2777111,0,8.11E-05,21,42,O4Cl1
395.19947,2545605,15,395.1994608,6,9.21E-06,22,32,O4Cl1
397.21583,1777641,9.8,397.2151109,5,0.000719145,22,34,O4Cl1
405.18359,1240217,6,405.1838107,8,0.000220726,23,30,O4Cl1
405.27778,3463218,21,405.2777111,1,6.89E-05,22,42,O4Cl1
407.19944,1302939,6.5,407.1994608,7,2.08E-05,23,32,O4Cl1
409.21512,2272278,13,409.2151109,6,9.15E-06,23,34,O4Cl1
411.23085,1258250,6.2,411.2307609,5,8.91E-05,23,36,O4Cl1
419.29293,1343778,6.7,419.2933612,1,0.000431177,23,44,O4Cl1
423.23083,2352697,13.4,423.2307609,6,6.91E-05,24,36,O4Cl1
431.29327,1358554,6.7,431.2933612,2,9.12E-05,24,44,O4Cl1
433.30889,2019863,11.1,433.3090112,1,0.000121241,24,46,O4Cl1
437.24664,2122868,11.6,437.246411,6,0.000229016,25,38,O4Cl1
451.26211,1886735,9.9,451.262061,6,4.90E-05,26,40,O4Cl1
461.34025,1930029,10.1,461.3403114,1,6.14E-05,26,50,O4Cl1
465.27755,2762321,15.4,465.2777111,6,0.000161112,27,42,O4Cl1
477.27747,1442914,6.9,477.2777111,7,0.000241112,28,42,O4Cl1
479.29341,2139517,11.3,479.2933612,6,4.88E-05,28,44,O4Cl1
489.37105,2039689,10.5,489.3716115,1,0.000561499,28,54,O4Cl1
491.29324,1518740,7.2,491.2933612,7,0.000121177,29,44,O4Cl1
493.30904,2350001,12.4,493.3090112,6,2.88E-05,29,46,O4Cl1
507.32498,1803774,8.9,507.3246613,6,0.000318694,30,48,O4Cl1
521.34015,2691443,14.1,521.3403114,6,0.00016137,31,50,O4Cl1
535.35572,1546786,7.1,535.3559614,6,0.000241434,32,52,O4Cl1
549.3716,1924365,9.2,549.3716115,6,1.15E-05,33,54,O4Cl1
563.38761,1850081,8.6,563.3872616,6,0.000348437,34,56,O4Cl1
577.40263,1547052,6.7,577.4029116,6,0.000281628,35,58,O4Cl1
591.41886,1614713,7.1,591.4185617,6,0.000298308,36,60,O4Cl1
711.51156,1905486,8.6,711.5124621,9,0.000902078,45,72,O4Cl1
214.10896,1021167,6.1,214.1084816,3,0.000478421,10,16,O4N1
244.06162,1174287,7.1,244.0615314,9,8.86E-05,13,10,O4N1
256.1555,1129718,6.6,256.1554318,3,6.82E-05,13,22,O4N1
258.07727,1267955,7.7,258.0771815,9,8.85E-05,14,12,O4N1
270.17125,1317867,8,270.1710818,3,0.000168163,14,24,O4N1
272.09292,1356358,8.3,272.0928315,9,8.85E-05,15,14,O4N1
284.18676,1373027,8.3,284.1867319,3,2.81E-05,15,26,O4N1
290.13991,1503463,9.3,290.1397817,7,0.000128292,16,20,O4N1
294.17111,1208052,6.9,294.1710818,5,2.82E-05,16,24,O4N1
296.18692,1198092,6.8,296.1867319,4,0.000188099,16,26,O4N1
298.20246,2345309,15.7,298.202382,3,7.80E-05,16,28,O4N1
306.17112,1183925,6.6,306.1710818,6,3.82E-05,17,24,O4N1
310.20257,2350089,15.5,310.202382,4,0.000188035,17,28,O4N1
312.125,1188431,6.6,312.1241316,10,0.000868357,18,18,O4N1
312.21816,3465689,24,312.218032,3,0.00012797,17,30,O4N1
316.15561,1138308,6.2,316.1554318,8,0.000178228,18,22,O4N1
324.21823,2603124,17.1,324.218032,4,0.00019797,18,30,O4N1
326.13989,1244808,6.9,326.1397817,10,0.000108292,19,20,O4N1
326.23373,6754454,48.4,326.2336821,3,4.79E-05,18,32,O4N1
328.15542,1258427,7,328.1554318,9,1.18E-05,19,22,O4N1
330.17126,1709058,10.3,330.1710818,8,0.000178163,19,24,O4N1
332.18707,1224733,6.7,332.1867319,7,0.000338099,19,26,O4N1
334.20258,1385803,7.9,334.202382,6,0.000198034,19,28,O4N1
336.21787,1342154,7.5,336.218032,5,0.00016203,19,30,O4N1
338.23382,3302875,22,338.2336821,4,0.000137906,19,32,O4N1
340.24947,9391228,66.9,340.2493322,3,0.000137841,19,34,O4N1
342.17116,1651993,9.7,342.1710818,9,7.82E-05,20,24,O4N1
344.18688,1284823,7,344.1867319,8,0.000148099,20,26,O4N1
346.20243,1173668,6.2,346.202382,7,4.80E-05,20,28,O4N1
348.21809,2101374,13,348.218032,6,5.80E-05,20,30,O4N1
350.23379,2351461,14.6,350.2336821,5,0.000107906,20,32,O4N1
352.15558,1354559,7.4,352.1554318,11,0.000148228,21,22,O4N1
